Start Date,End Date,Load Number,Shipper,Carrier,Workflow,Alert,Response Time,Raw Response,Goal,Updated data points on FK,Reminder,Escalated
2024-11-05,2024-11-05,4303658429,smithfield-foods,Arrive Logistics,shipment_update,,0 days 14:39:13," this is loading already\n\nOn Tue, Nov 5, 2024 at 12:17 AM Smithfield Visibility Services via Smithfield Foods wrote:\n\nHello Arrive Logistics,\n\nThe shipment seems to have not been picked up. Please advise Pickup ETA and confirm on-time.\n\nShipment Number: 4303658429\n\nTruck Number:\n\nOrigin: SP5166-AMC-E Dubuque,IL\n\nDestination: CU0020001606-WALMART DC 7013-CASA GRANDE\n\nETA to pickup:\n\nReason for delay:\n\nTruck Number #:\n\nTrailer Number #:\n\nNotes or Comments:\n\nThanks,\nSmithfield Visibility Services",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-11-05,2024-11-05,4303706233,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 00:01:07," Your request (2324024) has been received and will be reviewed during normal business hours by our support staff.To add additional comments, reply to this email.          Nov 5, 2024, 00:21 EST             Hello Hirschbach Motor Lines Inc,\n\n The shipment seems to have no asset assigned. Please advise asset information.\n\n Shipment Number: 4303706233\n\n Truck Number:\n\nOrigin: SP1230-SFD-Clinton, NC\n\n Destination: CU0020018480-ROUNDYS\n\n Truck Number #:\n\nTrailer Number #:\n\nETA to pickup:Reason for delay(if late):\n\nCarrier Contact Name:\n\nCarrier Contact Phone#:\n\nLatest Location:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-11-05,,4303705670,smithfield-foods,C.R. England,shipment_update,,," Not loaded\n\nFrom: Smithfield Visibility Services \n\nSent: Tuesday, November 5, 2024 2:26 AM To: Smithfield Operations Cc: atorres@smithfield.com; jstrait@smithfield.com; dchandonnet@smithfield.com; logisticalservices@smithfield.com Subject: Asset Not Assigned - Alert : 4303705670\n\nCAUTION: External Email This email originates from an external source. Please ensure the senders legitimacy before clicking on any links or opening any attachments.\n\nHello C.R. England, The shipment seems to have no asset assigned. Please advise asset information.\n\nShipment Number: 4303705670\n\nTruck Number:\n\nOrigin: SP5358-SFD-North East DC,MD\n\nDestination: CU0020001506-WALMART DC 7016-GORDONSVILLE\n\nTruck Number #:\n\nTrailer Number #:\n\nETA to pickup:\n\nReason for delay(if late):\n\nCarrier Contact Name:\n\nCarrier Contact Phone#:\n\nLatest Location:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED,,
2024-11-05,2024-11-05,4303632330,smithfield-foods,Coyote Logistics,shipment_update,,0 days 00:01:07," Your request (2324136) has been received and will be reviewed during normal business hours by our support staff. To add additional comments, reply to this email.\n\nHello Coyote Logistics,\n\nThe shipment has not received any location updates in the last 2 hours. Please advise if the shipment is on-time and secure.\n\nShipment Number: 4303632330\nTruck Number: Origin: SP5343-IWI-Hamilton, OH\nDestination: CU0020002155-SAMS DC 8397-COLTON\nShipment Secure (Y/N): Reason for No Ping: ETA to delivery: Reason for delay(if late): Latest Location: Notes or Comments:",SUCCESS,ASSET_UPDATED; DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-11-05,2024-11-05,4303682517,smithfield-foods,RFX LLC,shipment_update,,0 days 02:40:10,,FAILURE,LRC_UPDATED,,
2024-11-05,2024-11-05,4303682517,smithfield-foods,RFX LLC,shipment_update,,0 days 02:40:10," Shipment Number:\xa04303682517\n\nTruck Number:\n\nOrigin:\xa0SP5343-IWI-Hamilton, OH\n\nDestination:\xa0CU0020001250-WALMART DC 6099-MACCLENNY\n\nETA to pickup: 18:00 for appointment time\xa0\n\nReason for delay: NONE\xa0\n\nTruck Number #:\n\nTrailer Number #:\n\nNotes or Comments: Appointment is for 18:00 today - enroute to the shipper getting empty\n\nHello RFX LLC,\nThe shipment seems to have not been picked up. Please advise Pickup ETA and confirm on-time.\n\nShipment Number:\xa04303682517\n\nTruck Number:\n\nOrigin:\xa0SP5343-IWI-Hamilton, OH\n\nDestination:\xa0CU0020001250-WALMART DC 6099-MACCLENNY\n\nETA to pickup:\n\nReason for delay:\n\nTruck Number #:\n\nTrailer Number #:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,,
2024-11-05,2024-11-05,4303708609,smithfield-foods,Raider Express Inc.,shipment_update,,0 days 02:24:09,,FAILURE,LRC_UPDATED,,
2024-11-05,2024-11-05,4303708609,smithfield-foods,Raider Express Inc.,shipment_update,,0 days 02:24:09," 4303708609 – will PU in a couple of hours and is gfotd\n\nFrom: Smithfield Visibility Services <smithfield_visibility_services@fourkites.com>\n\nSent: Tuesday, November 5, 2024 5:56 AM To: Dustin Riley <dustinriley@raiderexpress.com>; Tanner Bowden <tannerbowden@raiderexpress.com>; Evan Pritchard <evanpritchard@raiderexpress.com>; Dispatch Group <dispatch@raiderexpress.com> Cc: atorres@smithfield.com; jstrait@smithfield.com; dchandonnet@smithfield.com; logisticalservices@smithfield.com Subject: Asset Not Assigned - Alert : 4303708609\n\nCAUTION: This email originated from outside the organization. Do not click links or open attachments unless you recognize the sender and know the content is safe.\n\nHello Raider Express Inc., The shipment seems to have no asset assigned. Please advise asset information.\n\nShipment Number: 4303708609\n\nTruck Number:\n\nOrigin: SP5377-Lineage-KC DC,KS\n\nDestination: CU0020001229-WALMART DC 6083-TEMPLE\n\nTruck Number #:\n\nTrailer Number #:\n\nETA to pickup:\n\nReason for delay(if late):\n\nCarrier Contact Name:\n\nCarrier Contact Phone#:\n\nLatest Location:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-11-05,2024-11-05,4303710439,smithfield-foods,"McFarland Truck Lines, Inc.",shipment_update,,0 days 05:03:10,,FAILURE,LRC_UPDATED,,
2024-11-05,2024-11-05,4303710439,smithfield-foods,"McFarland Truck Lines, Inc.",shipment_update,,0 days 05:03:10," From: Smithfield Visibility Services\r\n\nSent: Tuesday, November 5, 2024 11:01 AM\nTo: Becky Delhanty; All Dispatch\nCc: atorres@smithfield.com; jstrait@smithfield.com; dchandonnet@smithfield.com; logisticalservices@smithfield.com\nSubject: Not Picked up yet - Alert : 4303710439\n\n\nHello McFarland Truck Lines, Inc.,\nThe shipment seems to have not been picked up. Please advise Pickup ETA and confirm on-time.\n\nShipment Number: 4303710439\n\nTruck Number: 1380\n\nOrigin: SP5280-SFD-Greenfield, IN DC\n\nDestination: CU0020002502-WALMART DC 7079-MANKATO\n\nETA to pickup: \xa01330\n\nReason for delay: \xa0held up on previous load\n\nTruck Number #: 1380\n\nTrailer Number #: 5163\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; REASON_COMMENT_UPDATED; RECOMMENDATION_DISMISSED; USER_MESSAGE_UPDATED,,
2024-11-05,2024-11-05,4303638772,smithfield-foods,Stevens Transport,shipment_update,,0 days 00:44:09," Driver is telling us shipper says product not available and he doesnâ\x80\x99t see any truck being loaded\n\n4303638772-The driver will be to the shipper by 1100.\n\nHello Stevens Transport,\nThe shipment seems to have no asset assigned. Please advise asset information.\n\nShipment Number: 4303638772\n\nTruck Number:\n\nOrigin: SP1273-SFD-Lincoln,NE\n\nDestination: CU0020015571-KROGER-COLUMBUS-DELAWARE\n\nTruck Number #:\n\nTrailer Number #:\n\nETA to pickup:\n\nReason for delay(if late):\n\nCarrier Contact Name:\n\nCarrier Contact Phone#:\n\nLatest Location:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,,
2024-11-05,2024-11-05,4303697745,smithfield-foods,Johnson Feed Inc.,shipment_update,,0 days 00:21:24," From: Smithfield Visibility Services\n\nSent: Tuesday, November 5, 2024 8:30 AM To: JD Reinke; Doug Horner; Cody Wall; NaCole Venjohn; Bailey Johnson; Betsy Tiemann; Jim Curry; Jordan Johnson; Brandon Acevedo; Chris Calhoun; Tim Plucker Cc: jstrait@smithfield.com; dchandonnet@smithfield.com; atorres@smithfield.com; logisticalservices@smithfield.com Subject: Load Ready to Pickup at SP1232-SFD-Sioux Falls, SD\n\nHello Johnson Feed Inc., The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1232-SFD-Sioux Falls, SD. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303697745\n\nTrailer: 7896\n\nDDT: 2024-11-05, 09:00\n\nBilled Out: 2024-11-05, 03:50\n\nAssigned Truck #: 1649\n\nETA for pickup: 11-5-24 at 10am\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,,
2024-11-05,2024-11-05,4303697750,smithfield-foods,WINDWALKER TRANSPORTATION INC,shipment_update,,0 days 00:04:00," All will pick up in time to make OTD\n\nFrom: Smithfield Visibility Services\n\nSent: Tuesday, November 5, 2024 8:30 AM To: Jason Marquardt ; Dispatch Cc: jstrait@smithfield.com; dchandonnet@smithfield.com; atorres@smithfield.com; logisticalservices@smithfield.com Subject: Load Ready to Pickup at SP5281-Sioux Falls DC,SD\n\nHello WINDWALKER TRANSPORTATION INC, The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP5281-Sioux Falls DC,SD. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303697641\n\nTrailer: 5125\n\nDDT: 2024-11-05, 06:00\n\nBilled Out: 2024-11-05, 01:24\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:\n\nShipment Number: 4303697750\n\nTrailer: 5140\n\nDDT: 2024-11-05, 05:00\n\nBilled Out: 2024-11-05, 00:47\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:\n\nShipment Number: 4303705377\n\nTrailer: 5039\n\nDDT: 2024-11-05, 05:00\n\nBilled Out: 2024-11-05, 05:58\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:\n\nShipment Number: 4303708277\n\nTrailer: 0800\n\nDDT: 2024-11-05, 04:00\n\nBilled Out: 2024-11-04, 23:57\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-11-05,2024-11-05,4303708277,smithfield-foods,WINDWALKER TRANSPORTATION INC,shipment_update,,0 days 00:04:01," All will pick up in time to make OTD\n\nFrom: Smithfield Visibility Services\n\nSent: Tuesday, November 5, 2024 8:30 AM To: Jason Marquardt ; Dispatch Cc: jstrait@smithfield.com; dchandonnet@smithfield.com; atorres@smithfield.com; logisticalservices@smithfield.com Subject: Load Ready to Pickup at SP5281-Sioux Falls DC,SD\n\nHello WINDWALKER TRANSPORTATION INC, The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP5281-Sioux Falls DC,SD. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303697641\n\nTrailer: 5125\n\nDDT: 2024-11-05, 06:00\n\nBilled Out: 2024-11-05, 01:24\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:\n\nShipment Number: 4303697750\n\nTrailer: 5140\n\nDDT: 2024-11-05, 05:00\n\nBilled Out: 2024-11-05, 00:47\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:\n\nShipment Number: 4303705377\n\nTrailer: 5039\n\nDDT: 2024-11-05, 05:00\n\nBilled Out: 2024-11-05, 05:58\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:\n\nShipment Number: 4303708277\n\nTrailer: 0800\n\nDDT: 2024-11-05, 04:00\n\nBilled Out: 2024-11-04, 23:57\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-11-05,2024-11-05,4303706900,smithfield-foods,Stevens Transport,shipment_update,,0 days 00:11:33," 4303706900-Our driver was shutdown in MN last night due to weather. He will be able to roll to the shipper shortly, he 60 miles way.\n4303713737-Our driver is in Sioux Falls now finishing a break. He will be there by 1700.\n\nHello Stevens Transport,\nThe following \nSmithfield Foods shipment(s) have been\nloaded and ready for pick up from SP5281-Sioux Falls DC,SD. Please reply back providing the\ntruck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303706900\n\nTrailer: 19584\n\nDDT: 2024-11-05, 13:00\n\nBilled Out: 2024-11-04, 22:19\n\nAssigned Truck #: 18207\n\nETA for pickup:\n\nNotes or Comments:\n\nShipment Number: 4303713737\n\nTrailer: 19630\n\nDDT: 2024-11-05, 23:30\n\nBilled Out: 2024-11-05, 14:31\n\nAssigned Truck #: 34826\n\nETA for pickup:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-11-05,2024-11-05,4303697641,smithfield-foods,WINDWALKER TRANSPORTATION INC,shipment_update,,0 days 00:03:59," All will pick up in time to make OTD\n\nFrom: Smithfield Visibility Services\n\nSent: Tuesday, November 5, 2024 8:30 AM To: Jason Marquardt ; Dispatch Cc: jstrait@smithfield.com; dchandonnet@smithfield.com; atorres@smithfield.com; logisticalservices@smithfield.com Subject: Load Ready to Pickup at SP5281-Sioux Falls DC,SD\n\nHello WINDWALKER TRANSPORTATION INC, The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP5281-Sioux Falls DC,SD. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303697641\n\nTrailer: 5125\n\nDDT: 2024-11-05, 06:00\n\nBilled Out: 2024-11-05, 01:24\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:\n\nShipment Number: 4303697750\n\nTrailer: 5140\n\nDDT: 2024-11-05, 05:00\n\nBilled Out: 2024-11-05, 00:47\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:\n\nShipment Number: 4303705377\n\nTrailer: 5039\n\nDDT: 2024-11-05, 05:00\n\nBilled Out: 2024-11-05, 05:58\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:\n\nShipment Number: 4303708277\n\nTrailer: 0800\n\nDDT: 2024-11-05, 04:00\n\nBilled Out: 2024-11-04, 23:57\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,,
2024-11-05,2024-11-05,4303707674,smithfield-foods,Dakota Carriers Inc,shipment_update,,0 days 00:02:23," Both will be picked up today\n\nFrom: Smithfield Visibility Services \n\nSent: Tuesday, November 5, 2024 8:30 AM To: Jim Thielen ; Mitch Schenk ; Tim Hemminger ; Justin Willi Cc: jstrait@smithfield.com; dchandonnet@smithfield.com; atorres@smithfield.com; logisticalservices@smithfield.com Subject: Load Ready to Pickup at SP1232-SFD-Sioux Falls, SD\n\nHello Dakota Carriers Inc, The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP1232-SFD-Sioux Falls, SD. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303707674\n\nTrailer: 9402\n\nDDT: 2024-11-05, 08:00\n\nBilled Out: 2024-11-05, 01:27\n\nAssigned Truck #: 698\n\nETA for pickup:\n\nNotes or Comments:\n\nShipment Number: 4303707736\n\nTrailer: 9398\n\nDDT: 2024-11-05, 11:30\n\nBilled Out: 2024-11-04, 20:32\n\nAssigned Truck #: 706\n\nETA for pickup:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,,
2024-11-05,2024-11-05,4303706900,smithfield-foods,Stevens Transport,shipment_update,,0 days 00:11:33,,FAILURE,LRC_UPDATED,,
2024-11-05,2024-11-05,4303697641,smithfield-foods,WINDWALKER TRANSPORTATION INC,shipment_update,,0 days 00:03:59," All will pick up in time to make OTD\n\nFrom: Smithfield Visibility Services\n\nSent: Tuesday, November 5, 2024 8:30 AM To: Jason Marquardt ; Dispatch Cc: jstrait@smithfield.com; dchandonnet@smithfield.com; atorres@smithfield.com; logisticalservices@smithfield.com Subject: Load Ready to Pickup at SP5281-Sioux Falls DC,SD\n\nHello WINDWALKER TRANSPORTATION INC, The following Smithfield Foods shipment(s) have been loaded and ready for pick up from SP5281-Sioux Falls DC,SD. Please reply back providing the truck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303697641\n\nTrailer: 5125\n\nDDT: 2024-11-05, 06:00\n\nBilled Out: 2024-11-05, 01:24\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:\n\nShipment Number: 4303697750\n\nTrailer: 5140\n\nDDT: 2024-11-05, 05:00\n\nBilled Out: 2024-11-05, 00:47\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:\n\nShipment Number: 4303705377\n\nTrailer: 5039\n\nDDT: 2024-11-05, 05:00\n\nBilled Out: 2024-11-05, 05:58\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:\n\nShipment Number: 4303708277\n\nTrailer: 0800\n\nDDT: 2024-11-05, 04:00\n\nBilled Out: 2024-11-04, 23:57\n\nAssigned Truck #:\n\nETA for pickup:\n\nNotes or Comments:",SUCCESS,DETAILS_EXTRACTED; USER_MESSAGE_UPDATED,Y,Y
2024-11-05,2024-11-05,4303697576,smithfield-foods,Hirschbach Motor Lines Inc,shipment_update,,0 days 00:05:31," Hello Hirschbach Motor Lines Inc,\nThe following \nSmithfield Foods shipment(s) have been\nloaded and ready for pick up from SP5281-Sioux Falls DC,SD. Please reply back providing the\ntruck number and the driver’s ETA for pick up so we can advise the loading facilities.\n\nShipment Number: 4303697499\n\nTrailer: H00514\n\nDDT: 2024-11-04, 06:30\n\nBilled Out: 2024-11-04, 07:34\n\nAssigned Truck #: 350067\n\nETA for pickup: 1000\n\nNotes or Comments: TRANSPORTATION ERROR-WRONG DDT IN SYSTEM\n\nShipment Number: 4303697576\n\nTrailer: H30098\n\nDDT: 2024-11-04, 07:30\n\nBilled Out: 2024-11-04, 09:58\n\nAssigned Truck #: 320274\n\nETA for pickup: 11/7 0100\n\nNotes or Comments: TRANSPORTATION ERROR-WRONG DDT IN SYSTEM\nDelivery ETA 11/08 for drop\n\nShipment Number: 4303708276\n\nTrailer: H30668\n\nDDT: 2024-11-06, 01:30\n\nBilled Out: 2024-11-05, 15:56\n\nAssigned Truck #: 320830\n\nETA for pickup: 1900\n\nNotes or Comments: GFOTD\n\nShipment Number: 4303711770\n\nTrailer: 20243\n\nDDT: 2024-11-06, 08:30\n\nBilled Out: 2024-11-06, 00:54\n\nAssigned Truck #: 320131\n\nETA for pickup: 11/7 0100\n\nNotes or Comments: GFOTD",SUCCESS,ASSET_UPDATED; DETAILS_EXTRACTED; ETA_UPDATED; USER_MESSAGE_UPDATED,,
