FACILITY,DATE,Load Number,CARRIER,CONTAINER ID,DESTINATION CITY,DESTINATION STATE,DD DATE,DD TIME,BILL DATE,BILL TIME,ZDLT LATE CODE,ON TIME? (Y/N),SPLIT? (Y/N),FRESH PRIORITY STO? (Y/N),NOTES/COMMENTS,DETAILED NOTES/COMMENTS,Reminder_x,Escalated?,Date,Shipper,Carrier,Workflow,Alert,Response Time,Raw Response,Goal,Updated data points on FK,Reminder_y,Escalated
Sioux Falls,Nov-04,4303705197.0,JOFD,7991,Saint James,MN,4/11/2024,9:30,2/11/2024,20:54,,,,,Email sent and no response processed,,,,2024-11-04,smithfield-foods,Johnson Feed Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Sioux Falls,Nov-04,4303706815.0,SFHM,767 Brua,BELGIUM,WI,4/11/2024,9:30,2/11/2024,12:49,,,,,Email sent and no response processed,,,,2024-11-04,smithfield-foods,ST Freight LLC,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Sioux Falls,Nov-04,4303702522.0,BTIK,1795,Saint Charles,IL,4/11/2024,10:00,3/11/2024,0:17,,,,,Email sent and no response processed,,,,2024-11-04,smithfield-foods,Bennett Trucking,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Sioux Falls,Nov-04,4303706332.0,HIRS,T95373,SAN ANTONIO,TX,4/11/2024,10:00,2/11/2024,22:51,,,,,Email sent and no response processed,,,,2024-11-04,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Sioux Falls,Nov-04,4303707564.0,AKHT,S5322321,Greenfield,IN,4/11/2024,11:30,2/11/2024,4:59,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-04,4303703953.0,HIRS,T91470,TEMPLE,TX,4/11/2024,14:00,2/11/2024,0:09,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-04,4303700503.0,NTWD,2264,WASHINGTON COURT HOUSE,OH,4/11/2024,15:00,2/11/2024,1:39,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-04,4303697486.0,JOFD,8099,Greenfield,IN,4/11/2024,15:30,1/11/2024,16:24,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-04,4303697563.0,JOFD,8328,Greenfield,IN,4/11/2024,15:30,2/11/2024,2:25,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-04,4303702249.0,RDXO,R531248,Junction City,KS,4/11/2024,17:30,3/11/2024,1:00,,,,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Raider Express Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Sioux Falls,Nov-04,4303702010.0,RDXO,R531498,Lincoln,NE,5/11/2024,0:00,3/11/2024,2:12,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-04,4303702050.0,JOFD,7886,Lincoln,NE,5/11/2024,0:00,3/11/2024,4:03,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-04,4303701919.0,BTIK,1727,Lincoln,NE,5/11/2024,1:00,3/11/2024,1:29,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-04,4303704907.0,JOFD,7924,ORANGE CITY,IA,5/11/2024,2:30,2/11/2024,17:58,,,,,Email not sent,,,,,,,,,,,,,,
Sioux Falls,Nov-04,4303700369.0,NTWD,5546,WASHINGTON COURT HOUSE,OH,5/11/2024,13:00,2/11/2024,18:15,,,,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303629331.0,SHKE,,CHILLICOTHE,MO,7/11/2024,6:00,,0:00,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303644444.0,HIRS,30113,OKLAHOMA CITY,OK,5/11/2024,20:00,4/11/2024,17:57,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303684473.0,SHKE,80071,DES MOINES,IA,5/11/2024,10:30,4/11/2024,7:34,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Sharkey Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Milan,Nov-05,4303684476.0,PTGB,,DES MOINES,IA,6/11/2024,10:30,,0:00,,,,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303684514.0,SHKE,,DES MOINES,IA,5/11/2024,11:30,,0:00,,,,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303684624.0,SHKE,,DES MOINES,IA,5/11/2024,12:30,,0:00,,,,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303691291.0,HIRS,20270,OKLAHOMA CITY,OK,3/11/2024,18:30,1/11/2024,10:43,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Milan,Nov-05,4303692156.0,HIRS,,Sioux City,IA,5/11/2024,21:30,,0:00,,,,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303692159.0,RDXO,531279,Sioux City,IA,4/11/2024,21:30,4/11/2024,20:17,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Raider Express Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Milan,Nov-05,4303695369.0,CPU,,TORONTO,ON,5/11/2024,11:11,,0:00,,,,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303701889.0,PRIJ,201686,Peru,IN,6/11/2024,6:30,4/11/2024,23:55,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303701981.0,PRIJ,241369,Peru,IN,6/11/2024,6:30,4/11/2024,13:49,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303702247.0,HIRP,30268,Cudahy,WI,5/11/2024,17:30,2/11/2024,1:15,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303702397.0,HIRP,,Cudahy,WI,5/11/2024,19:00,,0:00,,,,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303702443.0,HIRP,40053,Cudahy,WI,6/11/2024,12:00,4/11/2024,23:24,,Y,N,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Milan,Nov-05,4303702531.0,STVV,19492,Smithfield,VA,4/11/2024,17:30,4/11/2024,17:06,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Stevens Transport,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Milan,Nov-05,4303702547.0,HIRP,20540,Cudahy,WI,5/11/2024,11:00,4/11/2024,17:21,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Milan,Nov-05,4303702565.0,STVV,16512,Smithfield,VA,4/11/2024,17:30,4/11/2024,12:26,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Stevens Transport,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Milan,Nov-05,4303702656.0,AKHT,5322320,Junction City,KS,5/11/2024,12:30,4/11/2024,13:38,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303703590.0,SHKE,,COLUMBIA,MO,5/11/2024,14:00,,0:00,,,,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303704289.0,RDXO,531459,SERGEANT BLUFF,IA,5/11/2024,22:30,5/11/2024,0:18,,Y,N,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Raider Express Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Milan,Nov-05,4303705858.0,CPU,,MISSISSAUGA,ON,5/11/2024,11:11,,0:00,,,,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303706631.0,CLLQ,,SALEM,OH,5/11/2024,2:00,,0:00,,,,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303706665.0,RDXO,531185,SALEM,OH,5/11/2024,15:00,4/11/2024,21:31,,Y,N,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Raider Express Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Milan,Nov-05,4303706671.0,HIRP,84,Omaha,NE,5/11/2024,5:30,5/11/2024,1:17,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303706717.0,SHKE,80318,DES MOINES,IA,6/11/2024,6:30,4/11/2024,17:00,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303706767.0,PRIJ,200971,DAVENPORT,IA,6/11/2024,0:00,4/11/2024,23:49,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303706809.0,SHKE,8168,DES MOINES,IA,5/11/2024,6:30,4/11/2024,11:02,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303706824.0,PRIJ,190795,HERNANDO,MS,5/11/2024,17:30,2/11/2024,4:26,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303706903.0,SHKE,8085,DES MOINES,IA,5/11/2024,13:30,4/11/2024,14:38,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303708612.0,AKHT,5322293,Peru,IN,5/11/2024,6:30,2/11/2024,1:09,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Armour Eckrich Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Milan,Nov-05,4303708855.0,CPU,,LOGAN,UT,4/11/2024,11:11,,0:00,,,,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303709958.0,SHKE,80329,CHILLICOTHE,MO,5/11/2024,3:00,4/11/2024,17:51,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303711028.0,AKHT,53394,Cudahy,WI,5/11/2024,8:00,4/11/2024,21:24,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Armour Eckrich Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Milan,Nov-05,4303711701.0,HIRS,20049,Cumming,GA,5/11/2024,18:30,4/11/2024,22:39,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303711742.0,PTGB,1123,DES MOINES,IA,6/11/2024,9:30,4/11/2024,17:11,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,5000262294.0,SHKE,DM2/8905,Des Moines,IA,4/11/2024,16:06,4/11/2024,16:06,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,5000262295.0,SHKE,C#3/80387,Chillicothe,MO,4/11/2024,16:09,4/11/2024,16:09,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Sharkey Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Milan,Nov-05,5000262452.0,SHKE,C#1/80305,Chillicothe,MO,4/11/2024,10:06,4/11/2024,10:06,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Sharkey Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Milan,Nov-05,5000262456.0,SHKE,C#2/8255,Chillicothe,MO,4/11/2024,13:36,4/11/2024,13:36,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Sharkey Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Milan,Nov-05,5000262481.0,SHKE,DM#1/80170,Des Moines,IA,4/11/2024,15:17,4/11/2024,15:17,,Y,N,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,,,,,,,,,,,,,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303710903.0,TSL,ONEU9043951,EDGERTON,KS,,,4/11/2024,8:37,,,,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303705633.0,TSL,CGMU5233923,EDGERTON,KS,,,4/11/2024,13:08,,,,,Email not sent,,,,,,,,,,,,,,
Milan,Nov-05,4303705634.0,TSL,CGMU6521945,EDGERTON,KS,,,4/11/2024,23:29,,,,,Email not sent,,,,,,,,,,,,,,
Crete.,Nov-05,5000262349.0,AKHT,53484,Greenfield,IN,1/11/2024,22:47,1/11/2024,22:47,,Y,N,Y,Email sent and no response processed,,,,2024-11-02,smithfield-foods,Armour Eckrich Transportation,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Crete.,Nov-05,4303702306.0,AKHT,5321022,Wichita,KS,5/11/2024,0:00,1/11/2024,15:08,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Crete.,Nov-05,4303705698.0,AKHT,5324618,Tar Heel,NC,5/11/2024,2:30,2/11/2024,8:32,,Y,N,Y,Email not sent,,,,,,,,,,,,,,
Crete.,Nov-05,4303705444.0,AKHT,53478,Tar Heel,NC,5/11/2024,3:30,2/11/2024,8:34,,Y,N,Y,Email not sent,,,,,,,,,,,,,,
Crete.,Nov-05,5000262493.0,BTDQ,252,Olathe,KS,4/11/2024,18:57,4/11/2024,18:57,,Y,N,Y,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Buhr's Trucking,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Crete.,Nov-05,5000262513.0,BTDQ,261,Olathe,KS,5/11/2024,0:48,5/11/2024,0:48,,Y,N,Y,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Buhr's Trucking,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Crete.,Nov-05,4303707237.0,BTDQ,245,LINCOLN,NE,5/11/2024,9:00,4/11/2024,20:45,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Crete.,Nov-05,4303701796.0,BTDQ,450,Lincoln,NE,6/11/2024,4:30,4/11/2024,22:23,,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Buhr's Trucking,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Crete.,Nov-05,5000262415.0,FRFT,317,Olathe,KS,4/11/2024,11:42,4/11/2024,11:42,,Y,N,Y,Email not sent,,,,,,,,,,,,,,
Crete.,Nov-05,4303706593.0,FRFT,1118,Junction City,KS,5/11/2024,2:00,2/11/2024,19:34,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Crete.,Nov-05,5000262417.0,HIRP,282,Olathe,KS,4/11/2024,14:48,4/11/2024,14:48,,Y,N,Y,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Crete.,Nov-05,5000262498.0,HIRP,95354,Greenfield,IN,5/11/2024,0:33,5/11/2024,0:33,,Y,N,Y,Email not sent,,,,,,,,,,,,,,
Crete.,Nov-05,4303705713.0,HIRS,50005,North East,MD,4/11/2024,5:30,2/11/2024,19:48,,Y,N,Y,Email sent and no response processed,,,,2024-11-04,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Crete.,Nov-05,4303705955.0,HIRS,6744,Tar Heel,NC,6/11/2024,4:30,4/11/2024,10:33,,Y,N,Y,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Crete.,Nov-05,4303706019.0,HIRS,6613,Tar Heel,NC,6/11/2024,5:30,4/11/2024,21:35,,Y,N,Y,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Crete.,Nov-05,5000262440.0,JOFD,7999,Greenfield,IN,2/11/2024,19:30,2/11/2024,19:30,,Y,N,Y,Email sent and no response processed,,,,2024-11-03,smithfield-foods,Johnson Feed Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
Crete.,Nov-05,5000262483.0,JOFD,8068,Greenfield,IN,4/11/2024,16:54,4/11/2024,16:54,,Y,N,Y,Email not sent,,,,,,,,,,,,,,
Crete.,Nov-05,4303701697.0,MOEE,3047,Lincoln,NE,6/11/2024,4:30,5/11/2024,1:37,,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Moeller Trucking Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Crete.,Nov-05,4303702524.0,MOEE,3020,Omaha,NE,6/11/2024,5:30,5/11/2024,2:57,,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Moeller Trucking Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Crete.,Nov-05,4303709044.0,PRIJ,A75,CITY TERRACE,CA,4/11/2024,19:00,4/11/2024,12:27,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Crete.,Nov-05,4303697755.0,PRIJ,215160,Cudahy,WI,6/11/2024,11:00,2/11/2024,19:31,,Y,N,N,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Prime Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Crete.,Nov-05,4303701830.0,PTGB,1159,Kansas City,MO,6/11/2024,0:00,4/11/2024,21:37,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Crete.,Nov-05,4303707444.0,PTGB,1144,Omaha,NE,6/11/2024,3:30,4/11/2024,19:41,,Y,N,N,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303707715.0,AKHT,S5322288,Olathe,KS,3/11/2024,17:00,2/11/2024,19:21,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303706039.0,HIRP,31037,North East,MD,4/11/2024,2:00,2/11/2024,17:34,,,,,Email sent and no response processed,,,,2024-11-04,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Denison,Nov-05,4303707563.0,HIRP,7528,Greenfield,IN,4/11/2024,7:00,2/11/2024,16:39,,,,,Email sent and no response processed,,,,2024-11-04,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,
Denison,Nov-05,5000262464.0,HEYL,21062,Des Moines,IA,4/11/2024,11:51,4/11/2024,11:51,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303709613.0,HIRS,101,North East,MD,4/11/2024,14:00,4/11/2024,9:23,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303702620.0,ASLO,532082,Cudahy,WI,4/11/2024,14:30,4/11/2024,11:15,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,5000262472.0,BITD,18T07,Des Moines,IA,4/11/2024,14:53,4/11/2024,14:53,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303707777.0,HLBO,579644,Olathe,KS,4/11/2024,17:00,4/11/2024,10:40,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303709583.0,NTWD,2273,Greenfield,IN,4/11/2024,17:30,4/11/2024,21:58,201.0,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303709611.0,HIRP,30499,Greenfield,IN,4/11/2024,17:30,4/11/2024,11:43,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303684443.0,JOFD,7779,DES MOINES,IA,5/11/2024,3:00,4/11/2024,21:24,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303704329.0,PRIJ,253096,DENVER,CO,5/11/2024,6:30,4/11/2024,19:11,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303696673.0,PRIJ,215938,LAREDO,TX,5/11/2024,8:30,4/11/2024,10:07,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303684345.0,JOFD,7620,DES MOINES,IA,5/11/2024,9:00,4/11/2024,14:26,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303684614.0,JOFD,7642,DES MOINES,IA,5/11/2024,9:00,4/11/2024,14:53,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303705521.0,STVV,16375,SAN ANTONIO,TX,5/11/2024,9:00,4/11/2024,22:17,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303709800.0,PRIJ,223100,LAREDO,TX,5/11/2024,9:30,4/11/2024,12:44,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303702618.0,HIRS,20023,Cudahy,WI,5/11/2024,16:30,4/11/2024,9:10,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303699945.0,HIRS,20192,OKLAHOMA CITY,OK,5/11/2024,20:30,4/11/2024,10:18,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Denison,Nov-05,4303706770.0,HIRP,20647,Junction City,KS,6/11/2024,0:00,4/11/2024,11:28,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303696431.0,AGUV,J123,LAREDO,TX,6/11/2024,8:30,4/11/2024,20:16,,,,,Email sent and no response processed,,,,2024-11-06,smithfield-foods,Angulo Transportation Services LLC,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
Denison,Nov-05,4303702514.0,PRIJ,202107,Cudahy,WI,6/11/2024,8:30,4/11/2024,10:06,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303690893.0,PRIJ,180825,OKLAHOMA CITY,OK,6/11/2024,17:00,4/11/2024,10:49,,,,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303705734.0,HIRP,20018,Crete,NE,5/11/2024,23:30,4/11/2024,21:09,,Y,N,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303714221.0,WSEE,,PUYALLUP,WA,5/11/2024,2:00,,0:00,,Y,N,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303694285.0,OTSD,2214,SAN DIEGO,CA,5/11/2024,4:30,5/11/2024,8:06,203.0,N,N,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303708624.0,CPHL,,HOUSTON,TX,5/11/2024,10:00,,0:00,,Y,N,,Email not sent,,,,,,,,,,,,,,
Denison,Nov-05,4303705018.0,MOEE,3030,DES MOINES,IA,5/11/2024,14:00,5/11/2024,7:07,,Y,N,,Email not sent,,,,,,,,,,,,,,
sioux Falls,Nov-05,4303697525.0,HIRS,H40349,North East,MD,3/11/2024,10:30,4/11/2024,11:30,999.0,N,N,,Email not sent,,,,,,,,,,,,,,
sioux Falls,Nov-05,4303705477.0,RDXO,531517,Olathe,KS,4/11/2024,5:00,1/11/2024,15:57,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Raider Express Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
sioux Falls,Nov-05,4303697499.0,HIRS,H00514,North East,MD,4/11/2024,6:30,4/11/2024,7:34,999.0,N,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
sioux Falls,Nov-05,4303697576.0,HIRS,H30098,North East,MD,4/11/2024,7:30,4/11/2024,9:58,999.0,N,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
sioux Falls,Nov-05,4303707564.0,AKHT,S5322321,Greenfield,IN,4/11/2024,11:30,2/11/2024,4:59,,Y,N,,Email not sent,,,,,,,,,,,,,,
sioux Falls,Nov-05,4303699785.0,JJBF,5365 KOECH,BEDFORD,PA,4/11/2024,12:00,4/11/2024,20:34,999.0,N,N,,Email not sent,,,,,,,,,,,,,,
sioux Falls,Nov-05,4303702249.0,RDXO,R531248,Junction City,KS,4/11/2024,17:30,3/11/2024,1:00,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Raider Express Inc.,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,Y,Y
sioux Falls,Nov-05,4303703398.0,HEYL,20070 11/5 0600,Carroll,IA,4/11/2024,23:30,4/11/2024,10:59,,Y,N,,Email not sent,,,,,,,,,,,,,,
sioux Falls,Nov-05,4303703482.0,JOFD,7759,Carroll,IA,5/11/2024,0:30,4/11/2024,14:09,,Y,N,,Email not sent,,,,,,,,,,,,,,
sioux Falls,Nov-05,4303703659.0,HEYL,1844 11-5/0710,Carroll,IA,5/11/2024,1:00,5/11/2024,1:26,999.0,N,N,,Email not sent,,,,,,,,,,,,,,
sioux Falls,Nov-05,4303697248.0,HIRS,20064,Tar Heel,NC,5/11/2024,1:30,4/11/2024,21:21,,Y,N,,Email sent and no response processed,,,,2024-11-05,smithfield-foods,Hirschbach Motor Lines Inc,ready_to_pickup,,,,SUCCESS,FETCHED_CARRIER_SCAC; LOAD_UPDATED; MAIL_SENT_TO_CARRIER,,
